EntityId,MapSourceId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,SourceName,WS2020,WS2030,WS2040,WS2050,WS2060,WS2070
1405,775,"LIVESTOCK, FANNIN",LIVESTOCK,C,FANNIN,N,TRINITY AQUIFER | FANNIN,320,320,320,320,320,320
1405,839,"LIVESTOCK, FANNIN",LIVESTOCK,C,FANNIN,N,WOODBINE AQUIFER | FANNIN,32,32,32,32,32,32
1406,308,"LIVESTOCK, FAYETTE",LIVESTOCK,K,FAYETTE,N,GULF COAST AQUIFER | FAYETTE,316,316,316,316,316,316
1406,412,"LIVESTOCK, FAYETTE",LIVESTOCK,K,FAYETTE,N,LOCAL SURFACE WATER SUPPLY,2240,2240,2240,2240,2240,2240
1406,715,"LIVESTOCK, FAYETTE",LIVESTOCK,K,FAYETTE,N,SPARTA AQUIFER | FAYETTE,912,912,912,912,912,912
1407,412,"LIVESTOCK, FISHER",LIVESTOCK,G,FISHER,N,LOCAL SURFACE WATER SUPPLY,634,634,634,634,634,634
1408,412,"LIVESTOCK, FLOYD",LIVESTOCK,O,FLOYD,N,LOCAL SURFACE WATER SUPPLY,0,0,0,0,0,0
1408,476,"LIVESTOCK, FLOYD",LIVESTOCK,O,FLOYD,N,OGALLALA AQUIFER | FLOYD,720,720,770,820,820,870
1408,906,"LIVESTOCK, FLOYD",LIVESTOCK,O,FLOYD,N,DOCKUM AQUIFER | FLOYD,53,53,53,53,53,53
1408,986,"LIVESTOCK, FLOYD",LIVESTOCK,O,FLOYD,N,OTHER AQUIFER | FLOYD,25,25,25,25,25,25
1409,21,"LIVESTOCK, FOARD",LIVESTOCK,B,FOARD,N,BLAINE AQUIFER | FOARD,23,23,23,23,23,23
1409,412,"LIVESTOCK, FOARD",LIVESTOCK,B,FOARD,N,LOCAL SURFACE WATER SUPPLY,368,368,368,368,368,368
1409,695,"LIVESTOCK, FOARD",LIVESTOCK,B,FOARD,N,SEYMOUR AQUIFER | FOARD,8,8,8,8,8,8
1410,309,"LIVESTOCK, FORT BEND",LIVESTOCK,H,FORT BEND,N,GULF COAST AQUIFER | FORT BEND,716,762,687,633,591,552
1411,87,"LIVESTOCK, FRANKLIN",LIVESTOCK,D,FRANKLIN,N,CARRIZO-WILCOX AQUIFER | FRANKLIN,361,361,361,361,361,361
1411,412,"LIVESTOCK, FRANKLIN",LIVESTOCK,D,FRANKLIN,N,LOCAL SURFACE WATER SUPPLY,685,685,685,685,685,685
1412,88,"LIVESTOCK, FREESTONE",LIVESTOCK,C,FREESTONE,N,CARRIZO-WILCOX AQUIFER | FREESTONE,809,809,809,809,809,809
1412,412,"LIVESTOCK, FREESTONE",LIVESTOCK,C,FREESTONE,N,LOCAL SURFACE WATER SUPPLY,1043,1043,1043,1043,1043,1043
1413,412,"LIVESTOCK, FRIO",LIVESTOCK,L,FRIO,N,LOCAL SURFACE WATER SUPPLY,497,497,497,497,497,497
1413,621,"LIVESTOCK, FRIO",LIVESTOCK,L,FRIO,N,QUEEN CITY AQUIFER | FRIO,497,497,497,497,497,497
1414,412,"LIVESTOCK, GAINES",LIVESTOCK,O,GAINES,N,LOCAL SURFACE WATER SUPPLY,0,0,0,0,0,0
1414,477,"LIVESTOCK, GAINES",LIVESTOCK,O,GAINES,N,OGALLALA AQUIFER | GAINES,240,250,265,280,290,158
1415,310,"LIVESTOCK, GALVESTON",LIVESTOCK,H,GALVESTON,N,GULF COAST AQUIFER | GALVESTON,22,23,22,21,21,20
1416,181,"LIVESTOCK, GARZA",LIVESTOCK,O,GARZA,N,DOCKUM AQUIFER | GARZA,31,31,31,31,31,31
1416,412,"LIVESTOCK, GARZA",LIVESTOCK,O,GARZA,N,LOCAL SURFACE WATER SUPPLY,0,0,0,0,0,0
1416,478,"LIVESTOCK, GARZA",LIVESTOCK,O,GARZA,N,OGALLALA AQUIFER | GARZA,13,13,13,13,13,13
1416,931,"LIVESTOCK, GARZA",LIVESTOCK,O,GARZA,N,EDWARDS-TRINITY-HIGH PLAINS AQUIFER | GARZA,4,4,4,4,4,4
1416,988,"LIVESTOCK, GARZA",LIVESTOCK,O,GARZA,N,OTHER AQUIFER | GARZA,20,20,20,20,20,20
1417,231,"LIVESTOCK, GILLESPIE",LIVESTOCK,K,GILLESPIE,N,EDWARDS-TRINITY-PLATEAU AQUIFER | GILLESPIE,300,300,300,300,300,300
1417,263,"LIVESTOCK, GILLESPIE",LIVESTOCK,K,GILLESPIE,N,ELLENBURGER-SAN SABA AQUIFER | GILLESPIE,266,266,266,266,266,266
1417,361,"LIVESTOCK, GILLESPIE",LIVESTOCK,K,GILLESPIE,N,HICKORY AQUIFER | GILLESPIE,266,266,266,266,266,266
1417,412,"LIVESTOCK, GILLESPIE",LIVESTOCK,K,GILLESPIE,N,LOCAL SURFACE WATER SUPPLY,528,528,528,528,528,528
1417,776,"LIVESTOCK, GILLESPIE",LIVESTOCK,K,GILLESPIE,N,TRINITY AQUIFER | GILLESPIE,252,252,252,252,252,252
1418,232,"LIVESTOCK, GLASSCOCK",LIVESTOCK,F,GLASSCOCK,N,EDWARDS-TRINITY-PLATEAU AQUIFER | GLASSCOCK,198,198,198,198,198,198
1418,412,"LIVESTOCK, GLASSCOCK",LIVESTOCK,F,GLASSCOCK,N,LOCAL SURFACE WATER SUPPLY,40,40,40,40,40,40
1418,479,"LIVESTOCK, GLASSCOCK",LIVESTOCK,F,GLASSCOCK,N,OGALLALA AQUIFER | GLASSCOCK,24,24,24,24,24,24
1419,311,"LIVESTOCK, GOLIAD",LIVESTOCK,L,GOLIAD,N,GULF COAST AQUIFER | GOLIAD,564,564,564,564,564,564
1419,412,"LIVESTOCK, GOLIAD",LIVESTOCK,L,GOLIAD,N,LOCAL SURFACE WATER SUPPLY,564,564,564,564,564,564
1420,90,"LIVESTOCK, GONZALES",LIVESTOCK,L,GONZALES,N,CARRIZO-WILCOX AQUIFER | GONZALES,3069,3069,3069,3069,3069,3069
1420,312,"LIVESTOCK, GONZALES",LIVESTOCK,L,GONZALES,N,GULF COAST AQUIFER | GONZALES,35,35,35,35,35,35
1420,622,"LIVESTOCK, GONZALES",LIVESTOCK,L,GONZALES,N,QUEEN CITY AQUIFER | GONZALES,554,554,554,554,554,554
1420,717,"LIVESTOCK, GONZALES",LIVESTOCK,L,GONZALES,N,SPARTA AQUIFER | GONZALES,449,449,449,449,449,449
1420,1057,"LIVESTOCK, GONZALES",LIVESTOCK,L,GONZALES,N,YEGUA-JACKSON AQUIFER | GONZALES,629,629,629,629,629,629
1421,412,"LIVESTOCK, GRAY",LIVESTOCK,A,GRAY,N,LOCAL SURFACE WATER SUPPLY,799,799,799,799,799,799
1421,480,"LIVESTOCK, GRAY",LIVESTOCK,A,GRAY,N,OGALLALA AQUIFER | GRAY,1315,1315,1315,1315,1315,1315
1422,412,"LIVESTOCK, GRAYSON",LIVESTOCK,C,GRAYSON,N,LOCAL SURFACE WATER SUPPLY,1075,1075,1075,1075,1075,1075
1422,777,"LIVESTOCK, GRAYSON",LIVESTOCK,C,GRAYSON,N,TRINITY AQUIFER | GRAYSON,104,104,104,104,104,104
1422,840,"LIVESTOCK, GRAYSON",LIVESTOCK,C,GRAYSON,N,WOODBINE AQUIFER | GRAYSON,360,360,360,360,360,360
1423,91,"LIVESTOCK, GREGG",LIVESTOCK,D,GREGG,N,CARRIZO-WILCOX AQUIFER | GREGG,215,215,215,215,215,215
1424,412,"LIVESTOCK, GRIMES",LIVESTOCK,G,GRIMES,N,LOCAL SURFACE WATER SUPPLY,1503,1503,1503,1503,1503,1503
1425,93,"LIVESTOCK, GUADALUPE",LIVESTOCK,L,GUADALUPE,N,CARRIZO-WILCOX AQUIFER | GUADALUPE,523,523,523,523,523,523
1425,412,"LIVESTOCK, GUADALUPE",LIVESTOCK,L,GUADALUPE,N,LOCAL SURFACE WATER SUPPLY,523,523,523,523,523,523
1426,412,"LIVESTOCK, HALE",LIVESTOCK,O,HALE,N,LOCAL SURFACE WATER SUPPLY,0,0,0,0,0,0
1426,481,"LIVESTOCK, HALE",LIVESTOCK,O,HALE,N,OGALLALA AQUIFER | HALE,1107,1492,2349,1411,1303,1016
1427,412,"LIVESTOCK, HALL",LIVESTOCK,A,HALL,N,LOCAL SURFACE WATER SUPPLY,91,91,91,91,91,91
1427,544,"LIVESTOCK, HALL",LIVESTOCK,A,HALL,N,OTHER AQUIFER | HALL,300,300,300,300,300,300
1427,696,"LIVESTOCK, HALL",LIVESTOCK,A,HALL,N,SEYMOUR AQUIFER | HALL,15,15,15,15,15,15
1428,412,"LIVESTOCK, HAMILTON",LIVESTOCK,G,HAMILTON,N,LOCAL SURFACE WATER SUPPLY,1677,1677,1677,1677,1677,1677
1429,412,"LIVESTOCK, HANSFORD",LIVESTOCK,A,HANSFORD,N,LOCAL SURFACE WATER SUPPLY,2617,2617,2617,2617,2617,2617
1429,482,"LIVESTOCK, HANSFORD",LIVESTOCK,A,HANSFORD,N,OGALLALA AQUIFER | HANSFORD,815,957,1107,1264,1429,1602
1430,23,"LIVESTOCK, HARDEMAN",LIVESTOCK,B,HARDEMAN,N,BLAINE AQUIFER | HARDEMAN,136,136,136,136,136,136
1430,412,"LIVESTOCK, HARDEMAN",LIVESTOCK,B,HARDEMAN,N,LOCAL SURFACE WATER SUPPLY,400,400,400,400,400,400
1430,697,"LIVESTOCK, HARDEMAN",LIVESTOCK,B,HARDEMAN,N,SEYMOUR AQUIFER | HARDEMAN,55,55,55,55,55,55
1430,990,"LIVESTOCK, HARDEMAN",LIVESTOCK,B,HARDEMAN,N,OTHER AQUIFER | HARDEMAN,40,40,40,40,40,40
1431,314,"LIVESTOCK, HARDIN",LIVESTOCK,I,HARDIN,N,GULF COAST AQUIFER | HARDIN,71,71,71,71,71,71
1431,412,"LIVESTOCK, HARDIN",LIVESTOCK,I,HARDIN,N,LOCAL SURFACE WATER SUPPLY,155,155,155,155,155,155
1432,315,"LIVESTOCK, HARRIS",LIVESTOCK,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,619,406,301,289,280,269
1433,94,"LIVESTOCK, HARRISON",LIVESTOCK,D,HARRISON,N,CARRIZO-WILCOX AQUIFER | HARRISON,572,621,672,724,779,831
1433,412,"LIVESTOCK, HARRISON",LIVESTOCK,D,HARRISON,N,LOCAL SURFACE WATER SUPPLY,276,302,329,358,366,366
1433,625,"LIVESTOCK, HARRISON",LIVESTOCK,D,HARRISON,N,QUEEN CITY AQUIFER | HARRISON,26,26,26,26,26,26
1433,660,"LIVESTOCK, HARRISON",LIVESTOCK,D,HARRISON,N,CYPRESS RUN-OF-RIVER,90,90,90,90,90,90
1434,183,"LIVESTOCK, HARTLEY",LIVESTOCK,A,HARTLEY,N,DOCKUM AQUIFER | HARTLEY,1161,1161,1161,1161,1161,1161
1434,412,"LIVESTOCK, HARTLEY",LIVESTOCK,A,HARTLEY,N,LOCAL SURFACE WATER SUPPLY,3193,3193,3193,3193,3193,3193
1434,981,"LIVESTOCK, HARTLEY",LIVESTOCK,A,HARTLEY,N,OGALLALA-RITA BLANCA AQUIFER | HARTLEY,2144,2623,3144,3712,4330,5005
1435,412,"LIVESTOCK, HASKELL",LIVESTOCK,G,HASKELL,N,LOCAL SURFACE WATER SUPPLY,676,676,676,676,676,676
1436,212,"LIVESTOCK, HAYS",LIVESTOCK,L,HAYS,Y,EDWARDS-BFZ AQUIFER | HAYS,161,161,161,161,161,161
1436,412,"LIVESTOCK, HAYS",LIVESTOCK,K,HAYS,Y,LOCAL SURFACE WATER SUPPLY,192,192,192,192,192,192
1436,412,"LIVESTOCK, HAYS",LIVESTOCK,L,HAYS,Y,LOCAL SURFACE WATER SUPPLY,204,204,204,204,204,204
1436,779,"LIVESTOCK, HAYS",LIVESTOCK,K,HAYS,Y,TRINITY AQUIFER | HAYS,30,30,30,30,30,30
1436,779,"LIVESTOCK, HAYS",LIVESTOCK,L,HAYS,Y,TRINITY AQUIFER | HAYS,45,45,45,45,45,45
1437,412,"LIVESTOCK, HEMPHILL",LIVESTOCK,A,HEMPHILL,N,LOCAL SURFACE WATER SUPPLY,421,421,421,421,421,421
1437,484,"LIVESTOCK, HEMPHILL",LIVESTOCK,A,HEMPHILL,N,OGALLALA AQUIFER | HEMPHILL,854,858,863,868,874,881
1438,9,"LIVESTOCK, HENDERSON",LIVESTOCK,I,HENDERSON,Y,ATHENS LAKE/RESERVOIR,1547,1474,1416,1341,951,700
1438,95,"LIVESTOCK, HENDERSON",LIVESTOCK,C,HENDERSON,Y,CARRIZO-WILCOX AQUIFER | HENDERSON,13,13,13,13,13,13
1438,95,"LIVESTOCK, HENDERSON",LIVESTOCK,I,HENDERSON,Y,CARRIZO-WILCOX AQUIFER | HENDERSON,360,360,360,360,360,360
1438,412,"LIVESTOCK, HENDERSON",LIVESTOCK,C,HENDERSON,Y,LOCAL SURFACE WATER SUPPLY,341,341,341,341,341,341
1438,412,"LIVESTOCK, HENDERSON",LIVESTOCK,I,HENDERSON,Y,LOCAL SURFACE WATER SUPPLY,770,770,770,770,770,770
1438,626,"LIVESTOCK, HENDERSON",LIVESTOCK,C,HENDERSON,Y,QUEEN CITY AQUIFER | HENDERSON,500,500,500,500,500,500
1438,626,"LIVESTOCK, HENDERSON",LIVESTOCK,I,HENDERSON,Y,QUEEN CITY AQUIFER | HENDERSON,188,188,188,188,188,188
1439,6,"LIVESTOCK, HIDALGO",LIVESTOCK,M,HIDALGO,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,1125,1125,1125,1125,1125,1125
1439,316,"LIVESTOCK, HIDALGO",LIVESTOCK,M,HIDALGO,N,GULF COAST AQUIFER | HIDALGO,600,600,600,600,600,600
1440,412,"LIVESTOCK, HILL",LIVESTOCK,G,HILL,N,LOCAL SURFACE WATER SUPPLY,1184,1184,1184,1184,1184,1184
1441,412,"LIVESTOCK, HOCKLEY",LIVESTOCK,O,HOCKLEY,N,LOCAL SURFACE WATER SUPPLY,0,0,0,0,0,0
1441,485,"LIVESTOCK, HOCKLEY",LIVESTOCK,O,HOCKLEY,N,OGALLALA AQUIFER | HOCKLEY,468,497,528,561,595,625
1442,412,"LIVESTOCK, HOOD",LIVESTOCK,G,HOOD,N,LOCAL SURFACE WATER SUPPLY,522,522,522,522,522,522
1443,96,"LIVESTOCK, HOPKINS",LIVESTOCK,D,HOPKINS,N,CARRIZO-WILCOX AQUIFER | HOPKINS,417,417,417,417,418,418
1443,412,"LIVESTOCK, HOPKINS",LIVESTOCK,D,HOPKINS,N,LOCAL SURFACE WATER SUPPLY,2886,2809,2640,2630,2446,2365
1443,442,"LIVESTOCK, HOPKINS",LIVESTOCK,D,HOPKINS,N,NACATOCH AQUIFER | HOPKINS,77,77,77,77,77,77
1443,735,"LIVESTOCK, HOPKINS",LIVESTOCK,D,HOPKINS,N,SULPHUR SPRINGS LAKE/RESERVOIR,1474,1551,1720,1730,1914,1996
1444,97,"LIVESTOCK, HOUSTON",LIVESTOCK,I,HOUSTON,N,CARRIZO-WILCOX AQUIFER | HOUSTON,248,355,470,595,730,903
1444,412,"LIVESTOCK, HOUSTON",LIVESTOCK,I,HOUSTON,N,LOCAL SURFACE WATER SUPPLY,1790,1790,1790,1790,1790,1790
1444,548,"LIVESTOCK, HOUSTON",LIVESTOCK,I,HOUSTON,N,OTHER AQUIFER | HOUSTON,69,69,69,69,69,69
1444,627,"LIVESTOCK, HOUSTON",LIVESTOCK,I,HOUSTON,N,QUEEN CITY AQUIFER | HOUSTON,27,27,27,27,27,27
1444,719,"LIVESTOCK, HOUSTON",LIVESTOCK,I,HOUSTON,N,SPARTA AQUIFER | HOUSTON,104,104,104,104,104,104
1445,184,"LIVESTOCK, HOWARD",LIVESTOCK,F,HOWARD,N,DOCKUM AQUIFER | HOWARD,9,9,9,9,9,9
1445,412,"LIVESTOCK, HOWARD",LIVESTOCK,F,HOWARD,N,LOCAL SURFACE WATER SUPPLY,62,62,62,62,62,62
1445,486,"LIVESTOCK, HOWARD",LIVESTOCK,F,HOWARD,N,OGALLALA AQUIFER | HOWARD,131,116,116,116,116,116
1446,35,"LIVESTOCK, HUDSPETH",LIVESTOCK,E,HUDSPETH,N,BONE SPRING-VICTORIO PEAK AQUIFER | HUDSPETH,23,23,23,23,23,23
1446,67,"LIVESTOCK, HUDSPETH",LIVESTOCK,E,HUDSPETH,N,CAPITAN REEF COMPLEX AQUIFER | HUDSPETH,10,10,10,10,10,10
1446,376,"LIVESTOCK, HUDSPETH",LIVESTOCK,E,HUDSPETH,N,HUECO-MESILLA BOLSON AQUIFER | HUDSPETH,64,64,64,64,64,64
1446,412,"LIVESTOCK, HUDSPETH",LIVESTOCK,E,HUDSPETH,N,LOCAL SURFACE WATER SUPPLY,81,81,81,81,81,81
1446,549,"LIVESTOCK, HUDSPETH",LIVESTOCK,E,HUDSPETH,N,OTHER AQUIFER | HUDSPETH,322,322,322,322,322,322
1446,824,"LIVESTOCK, HUDSPETH",LIVESTOCK,E,HUDSPETH,N,WEST TEXAS BOLSONS AQUIFER | HUDSPETH,41,41,41,41,41,41
1447,412,"LIVESTOCK, HUNT",LIVESTOCK,D,HUNT,N,LOCAL SURFACE WATER SUPPLY,1146,1146,1146,1146,1147,1147
1447,782,"LIVESTOCK, HUNT",LIVESTOCK,D,HUNT,N,TRINITY AQUIFER | HUNT,4,4,4,4,3,3
1448,412,"LIVESTOCK, HUTCHINSON",LIVESTOCK,A,HUTCHINSON,N,LOCAL SURFACE WATER SUPPLY,281,281,281,281,281,281
1448,487,"LIVESTOCK, HUTCHINSON",LIVESTOCK,A,HUTCHINSON,N,OGALLALA AQUIFER | HUTCHINSON,566,592,622,654,690,729
1449,234,"LIVESTOCK, IRION",LIVESTOCK,F,IRION,N,EDWARDS-TRINITY-PLATEAU AQUIFER | IRION,204,204,204,204,204,204
1449,412,"LIVESTOCK, IRION",LIVESTOCK,F,IRION,N,LOCAL SURFACE WATER SUPPLY,57,57,57,57,57,57
1449,550,"LIVESTOCK, IRION",LIVESTOCK,F,IRION,N,OTHER AQUIFER | IRION,7,7,7,7,7,7
1450,412,"LIVESTOCK, JACK",LIVESTOCK,C,JACK,N,LOCAL SURFACE WATER SUPPLY,802,802,802,802,802,802
1450,551,"LIVESTOCK, JACK",LIVESTOCK,C,JACK,N,OTHER AQUIFER | JACK,130,130,130,130,130,130
1451,317,"LIVESTOCK, JACKSON",LIVESTOCK,P,JACKSON,N,GULF COAST AQUIFER | JACKSON,1034,1034,1034,1034,1034,1034
1452,318,"LIVESTOCK, JASPER",LIVESTOCK,I,JASPER,N,GULF COAST AQUIFER | JASPER,249,249,249,249,249,249
1452,412,"LIVESTOCK, JASPER",LIVESTOCK,I,JASPER,N,LOCAL SURFACE WATER SUPPLY,547,547,547,547,547,547
1453,235,"LIVESTOCK, JEFF DAVIS",LIVESTOCK,E,JEFF DAVIS,N,EDWARDS-TRINITY-PLATEAU AQUIFER | JEFF DAVIS,117,117,117,117,117,117
1453,379,"LIVESTOCK, JEFF DAVIS",LIVESTOCK,E,JEFF DAVIS,N,IGNEOUS AQUIFER | JEFF DAVIS,70,70,70,70,70,70
1453,412,"LIVESTOCK, JEFF DAVIS",LIVESTOCK,E,JEFF DAVIS,N,LOCAL SURFACE WATER SUPPLY,25,25,25,25,25,25
1453,553,"LIVESTOCK, JEFF DAVIS",LIVESTOCK,E,JEFF DAVIS,N,OTHER AQUIFER | JEFF DAVIS,212,212,212,212,212,212
1453,825,"LIVESTOCK, JEFF DAVIS",LIVESTOCK,E,JEFF DAVIS,N,WEST TEXAS BOLSONS AQUIFER | JEFF DAVIS,71,71,71,71,71,71
1454,319,"LIVESTOCK, JEFFERSON",LIVESTOCK,I,JEFFERSON,N,GULF COAST AQUIFER | JEFFERSON,206,206,206,206,206,206
1454,412,"LIVESTOCK, JEFFERSON",LIVESTOCK,I,JEFFERSON,N,LOCAL SURFACE WATER SUPPLY,800,800,800,800,800,800
1455,320,"LIVESTOCK, JIM HOGG",LIVESTOCK,M,JIM HOGG,N,GULF COAST AQUIFER | JIM HOGG,165,165,165,165,165,165
1455,412,"LIVESTOCK, JIM HOGG",LIVESTOCK,M,JIM HOGG,N,LOCAL SURFACE WATER SUPPLY,271,271,271,271,271,271
1456,321,"LIVESTOCK, JIM WELLS",LIVESTOCK,N,JIM WELLS,N,GULF COAST AQUIFER | JIM WELLS,627,627,627,627,627,627
1456,412,"LIVESTOCK, JIM WELLS",LIVESTOCK,N,JIM WELLS,N,LOCAL SURFACE WATER SUPPLY,402,402,402,402,402,402
1457,412,"LIVESTOCK, JOHNSON",LIVESTOCK,G,JOHNSON,N,LOCAL SURFACE WATER SUPPLY,1613,1613,1613,1613,1613,1613
1458,412,"LIVESTOCK, JONES",LIVESTOCK,G,JONES,N,LOCAL SURFACE WATER SUPPLY,853,853,853,853,853,853
1459,322,"LIVESTOCK, KARNES",LIVESTOCK,L,KARNES,N,GULF COAST AQUIFER | KARNES,335,334,334,333,324,324
1459,412,"LIVESTOCK, KARNES",LIVESTOCK,L,KARNES,N,LOCAL SURFACE WATER SUPPLY,577,578,578,579,588,588
1459,1058,"LIVESTOCK, KARNES",LIVESTOCK,L,KARNES,N,YEGUA-JACKSON AQUIFER | KARNES,256,256,256,256,256,256
1460,412,"LIVESTOCK, KAUFMAN",LIVESTOCK,C,KAUFMAN,N,LOCAL SURFACE WATER SUPPLY,1622,1622,1622,1622,1622,1622
1460,444,"LIVESTOCK, KAUFMAN",LIVESTOCK,C,KAUFMAN,N,NACATOCH AQUIFER | KAUFMAN,100,100,100,100,100,100
1461,236,"LIVESTOCK, KENDALL",LIVESTOCK,L,KENDALL,N,EDWARDS-TRINITY-PLATEAU AQUIFER | KENDALL,20,20,20,20,20,20
1461,412,"LIVESTOCK, KENDALL",LIVESTOCK,L,KENDALL,N,LOCAL SURFACE WATER SUPPLY,198,198,198,198,198,198
1461,786,"LIVESTOCK, KENDALL",LIVESTOCK,L,KENDALL,N,TRINITY AQUIFER | KENDALL,177,177,177,177,177,177
1462,323,"LIVESTOCK, KENEDY",LIVESTOCK,N,KENEDY,N,GULF COAST AQUIFER | KENEDY,644,644,644,644,644,644
1463,412,"LIVESTOCK, KENT",LIVESTOCK,G,KENT,N,LOCAL SURFACE WATER SUPPLY,320,320,320,320,320,320
1464,237,"LIVESTOCK, KERR",LIVESTOCK,J,KERR,N,EDWARDS-TRINITY-PLATEAU AQUIFER | KERR,182,182,182,182,182,182
1464,412,"LIVESTOCK, KERR",LIVESTOCK,J,KERR,N,LOCAL SURFACE WATER SUPPLY,462,462,462,462,462,462
1464,787,"LIVESTOCK, KERR",LIVESTOCK,J,KERR,N,TRINITY AQUIFER | KERR,247,247,247,247,247,247
1465,238,"LIVESTOCK, KIMBLE",LIVESTOCK,F,KIMBLE,N,EDWARDS-TRINITY-PLATEAU AQUIFER | KIMBLE,313,313,313,313,313,313
1465,412,"LIVESTOCK, KIMBLE",LIVESTOCK,F,KIMBLE,N,LOCAL SURFACE WATER SUPPLY,89,89,89,89,89,89
1466,24,"LIVESTOCK, KING",LIVESTOCK,B,KING,N,BLAINE AQUIFER | KING,100,100,100,100,100,100
1466,412,"LIVESTOCK, KING",LIVESTOCK,B,KING,N,LOCAL SURFACE WATER SUPPLY,164,164,164,164,164,164
1466,555,"LIVESTOCK, KING",LIVESTOCK,B,KING,N,OTHER AQUIFER | KING,130,130,130,130,130,130
1467,213,"LIVESTOCK, KINNEY",LIVESTOCK,J,KINNEY,N,EDWARDS-BFZ AQUIFER | KINNEY,162,162,162,162,162,162
1467,239,"LIVESTOCK, KINNEY",LIVESTOCK,J,KINNEY,N,EDWARDS-TRINITY-PLATEAU AQUIFER | KINNEY,91,91,91,91,91,91
1467,412,"LIVESTOCK, KINNEY",LIVESTOCK,J,KINNEY,N,LOCAL SURFACE WATER SUPPLY,84,84,84,84,84,84
1467,885,"LIVESTOCK, KINNEY",LIVESTOCK,J,KINNEY,N,AUSTIN CHALK AQUIFER | KINNEY,85,85,85,85,85,85
1468,324,"LIVESTOCK, KLEBERG",LIVESTOCK,N,KLEBERG,N,GULF COAST AQUIFER | KLEBERG,1276,1276,1276,1276,1276,1276
1469,412,"LIVESTOCK, KNOX",LIVESTOCK,G,KNOX,N,LOCAL SURFACE WATER SUPPLY,987,987,987,987,987,987
1470,412,"LIVESTOCK, LAMAR",LIVESTOCK,D,LAMAR,N,LOCAL SURFACE WATER SUPPLY,1623,1623,1623,1623,1623,1623
1470,788,"LIVESTOCK, LAMAR",LIVESTOCK,D,LAMAR,N,TRINITY AQUIFER | LAMAR,265,265,236,236,193,187
1470,845,"LIVESTOCK, LAMAR",LIVESTOCK,D,LAMAR,N,WOODBINE AQUIFER | LAMAR,1370,1370,1399,1399,1442,1443
1471,412,"LIVESTOCK, LAMB",LIVESTOCK,O,LAMB,N,LOCAL SURFACE WATER SUPPLY,0,0,0,0,0,0
1471,488,"LIVESTOCK, LAMB",LIVESTOCK,O,LAMB,N,OGALLALA AQUIFER | LAMB,2080,2456,2134,1708,1377,788
1472,412,"LIVESTOCK, LAMPASAS",LIVESTOCK,G,LAMPASAS,N,LOCAL SURFACE WATER SUPPLY,1232,1232,1232,1232,1232,1232
1473,100,"LIVESTOCK, LA SALLE",LIVESTOCK,L,LA SALLE,N,CARRIZO-WILCOX AQUIFER | LA SALLE,139,139,139,139,139,139
1473,412,"LIVESTOCK, LA SALLE",LIVESTOCK,L,LA SALLE,N,LOCAL SURFACE WATER SUPPLY,305,305,305,305,305,305
1473,628,"LIVESTOCK, LA SALLE",LIVESTOCK,L,LA SALLE,N,QUEEN CITY AQUIFER | LA SALLE,1,1,1,1,1,1
1473,720,"LIVESTOCK, LA SALLE",LIVESTOCK,L,LA SALLE,N,SPARTA AQUIFER | LA SALLE,74,74,74,74,74,74
1473,1059,"LIVESTOCK, LA SALLE",LIVESTOCK,L,LA SALLE,N,YEGUA-JACKSON AQUIFER | LA SALLE,91,91,91,91,91,91
1474,325,"LIVESTOCK, LAVACA",LIVESTOCK,P,LAVACA,N,GULF COAST AQUIFER | LAVACA,2043,2043,2043,2043,2043,2043
1475,412,"LIVESTOCK, LEE",LIVESTOCK,G,LEE,N,LOCAL SURFACE WATER SUPPLY,1935,1935,1935,1935,1935,1935
1476,102,"LIVESTOCK, LEON",LIVESTOCK,H,LEON,N,CARRIZO-WILCOX AQUIFER | LEON,1394,1394,1394,1394,1394,1394
1476,630,"LIVESTOCK, LEON",LIVESTOCK,H,LEON,N,QUEEN CITY AQUIFER | LEON,324,324,324,324,324,324
1476,722,"LIVESTOCK, LEON",LIVESTOCK,H,LEON,N,SPARTA AQUIFER | LEON,10,10,10,10,10,10
1477,326,"LIVESTOCK, LIBERTY",LIVESTOCK,H,LIBERTY,N,GULF COAST AQUIFER | LIBERTY,454,454,454,454,454,454
1478,412,"LIVESTOCK, LIMESTONE",LIVESTOCK,G,LIMESTONE,N,LOCAL SURFACE WATER SUPPLY,1704,1704,1704,1704,1704,1704
1479,412,"LIVESTOCK, LIPSCOMB",LIVESTOCK,A,LIPSCOMB,N,LOCAL SURFACE WATER SUPPLY,110,110,110,110,110,110
1479,489,"LIVESTOCK, LIPSCOMB",LIVESTOCK,A,LIPSCOMB,N,OGALLALA AQUIFER | LIPSCOMB,837,859,883,910,940,973
1480,327,"LIVESTOCK, LIVE OAK",LIVESTOCK,N,LIVE OAK,N,GULF COAST AQUIFER | LIVE OAK,681,681,681,681,681,681
1480,412,"LIVESTOCK, LIVE OAK",LIVESTOCK,N,LIVE OAK,N,LOCAL SURFACE WATER SUPPLY,252,252,252,252,252,252
1481,266,"LIVESTOCK, LLANO",LIVESTOCK,K,LLANO,N,ELLENBURGER-SAN SABA AQUIFER | LLANO,20,20,20,20,20,20
