EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,N2020,N2030,N2040,N2050,N2060,N2070
2524,THREE RIVERS,MUNICIPAL,N,LIVE OAK,N,0,0,0,0,0,0
2525,THROCKMORTON,MUNICIPAL,G,THROCKMORTON,N,0,0,0,0,0,0
2526,TIKI ISLAND,MUNICIPAL,H,GALVESTON,N,0,0,0,0,0,0
2527,TIMPSON,MUNICIPAL,I,SHELBY,N,0,0,0,0,0,0
2528,TIOGA,MUNICIPAL,C,GRAYSON,N,0,5,12,20,325,489
2529,TOLAR,MUNICIPAL,G,HOOD,N,0,0,0,1,11,19
2530,TOM BEAN,MUNICIPAL,C,GRAYSON,N,0,23,46,75,137,316
2531,TOMBALL,MUNICIPAL,H,HARRIS,N,1864,2462,2845,2972,3094,3212
2532,TOOL,MUNICIPAL,C,HENDERSON,N,70,130,187,256,537,866
2534,TRAIL OF THE LAKES MUD,MUNICIPAL,H,HARRIS,N,418,578,590,611,632,653
2535,TRAVIS COUNTY WCID #17,MUNICIPAL,K,TRAVIS,N,302,1904,2868,3038,3330,3693
2536,TRAVIS COUNTY WCID #18,MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,131
2537,TRAVIS COUNTY WCID #19,MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,0
2538,TRAVIS COUNTY WCID #20,MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,0
2539,TRENTON,MUNICIPAL,C,FANNIN,N,0,48,478,910,1256,1602
2541,TRI-COUNTY SUD,MUNICIPAL,G,FALLS,Y,46,52,52,49,60,72
2541,TRI-COUNTY SUD,MUNICIPAL,G,LIMESTONE,Y,18,19,20,20,23,28
2541,TRI-COUNTY SUD,MUNICIPAL,G,MCLENNAN,Y,3,4,3,4,5,6
2541,TRI-COUNTY SUD,MUNICIPAL,G,ROBERTSON,Y,15,18,19,19,26,31
2542,TRINIDAD,MUNICIPAL,C,HENDERSON,N,0,0,0,0,0,0
2543,TRINITY,MUNICIPAL,H,TRINITY,N,0,0,0,0,0,0
2544,TRINITY BAY CONSERVATION DISTRICT,MUNICIPAL,H,CHAMBERS,N,0,0,0,0,0,0
2545,TRINITY RURAL WSC,MUNICIPAL,H,TRINITY,Y,52,80,76,57,79,105
2545,TRINITY RURAL WSC,MUNICIPAL,H,WALKER,Y,14,16,17,17,19,21
2546,TROPHY CLUB,MUNICIPAL,C,DENTON,Y,218,1103,1799,2181,2476,2733
2546,TROPHY CLUB,MUNICIPAL,C,TARRANT,Y,15,76,124,150,171,189
2547,TROUP,MUNICIPAL,I,CHEROKEE,Y,0,0,0,0,0,0
2547,TROUP,MUNICIPAL,I,SMITH,Y,0,0,0,0,0,0
2548,TROY,MUNICIPAL,G,BELL,N,0,0,0,0,0,0
2550,TULIA,MUNICIPAL,O,SWISHER,N,172,191,184,170,213,235
2551,TUSCOLA,MUNICIPAL,G,TAYLOR,N,0,0,0,0,0,0
2552,TWO WAY SUD,MUNICIPAL,C,COOKE,Y,0,2,4,6,7,9
2552,TWO WAY SUD,MUNICIPAL,C,GRAYSON,Y,0,172,346,552,957,1371
2553,TYE,MUNICIPAL,G,TAYLOR,N,2,4,6,9,13,15
2555,TYLER COUNTY WSC,MUNICIPAL,I,TYLER,N,0,0,0,0,0,0
2556,UNIVERSAL CITY,MUNICIPAL,L,BEXAR,N,416,431,372,339,333,332
2557,UNIVERSITY PARK,MUNICIPAL,C,DALLAS,N,63,88,74,98,123,147
2558,UVALDE,MUNICIPAL,L,UVALDE,N,943,1233,1484,1772,2072,2365
2559,VALLEY MILLS,MUNICIPAL,G,BOSQUE,Y,0,0,0,0,0,2
2559,VALLEY MILLS,MUNICIPAL,G,MCLENNAN,Y,0,0,0,0,0,0
2560,VALLEY VIEW,MUNICIPAL,C,COOKE,N,0,4,7,10,12,15
2561,VAN,MUNICIPAL,D,VAN ZANDT,N,0,0,0,0,0,0
2562,VAN ALSTYNE,MUNICIPAL,C,GRAYSON,N,0,21,54,98,685,1435
2563,VAN HORN,MUNICIPAL,E,CULBERSON,N,0,0,0,0,0,0
2564,VARNER CREEK UD,MUNICIPAL,H,BRAZORIA,N,0,0,0,0,0,0
2565,VEGA,MUNICIPAL,A,OLDHAM,N,0,0,0,0,0,0
2566,VENUS,MUNICIPAL,C,ELLIS,Y,16,20,25,31,37,45
2566,VENUS,MUNICIPAL,G,JOHNSON,Y,144,225,328,433,544,658
2567,VERNON,MUNICIPAL,B,WILBARGER,N,0,0,45,151,174,194
2568,VICTORIA,MUNICIPAL,L,VICTORIA,N,9897,10753,11416,12086,12717,13258
2569,VIDOR,MUNICIPAL,I,ORANGE,N,0,0,0,0,0,0
2570,VINTON,MUNICIPAL,E,EL PASO,N,0,0,0,0,0,0
2571,VIRGINIA HILL WSC,MUNICIPAL,C,HENDERSON,Y,0,0,0,0,0,0
2571,VIRGINIA HILL WSC,MUNICIPAL,I,HENDERSON,Y,0,0,0,0,0,0
2572,WAELDER,MUNICIPAL,L,GONZALES,N,0,0,0,0,0,0
2573,WAKE VILLAGE,MUNICIPAL,D,BOWIE,N,677,669,654,644,642,642
2575,WALLER,MUNICIPAL,H,HARRIS,Y,24,12,2,2,3,4
2575,WALLER,MUNICIPAL,H,WALLER,Y,0,0,0,0,0,0
2576,WALLIS,MUNICIPAL,H,AUSTIN,N,0,0,0,0,0,0
2577,WALNUT SPRINGS,MUNICIPAL,G,BOSQUE,N,0,0,0,0,0,0
2578,WALSTON SPRINGS WSC,MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
2579,WASKOM,MUNICIPAL,D,HARRISON,N,6,20,37,67,104,148
2580,WATAUGA,MUNICIPAL,C,TARRANT,N,1004,1152,1281,1243,1236,1278
2581,WATER SERVICES INC,MUNICIPAL,L,BEXAR,Y,0,0,0,0,0,0
2581,WATER SERVICES INC,MUNICIPAL,L,GUADALUPE,Y,0,0,0,0,0,0
2581,WATER SERVICES INC,MUNICIPAL,L,KENDALL,Y,0,0,0,0,0,0
2583,WEBSTER,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
2584,WEIMAR,MUNICIPAL,K,COLORADO,N,0,0,0,0,0,0
2586,WELLBORN SUD,MUNICIPAL,G,BRAZOS,Y,0,0,300,846,1448,2114
2586,WELLBORN SUD,MUNICIPAL,G,ROBERTSON,Y,0,0,58,164,280,410
2587,WELLINGTON,MUNICIPAL,A,COLLINGSWORTH,N,525,540,549,567,582,595
2588,WELLS,MUNICIPAL,I,CHEROKEE,N,0,0,0,0,0,0
2589,WELLS BRANCH MUD,MUNICIPAL,K,TRAVIS,Y,0,0,0,0,0,0
2589,WELLS BRANCH MUD,MUNICIPAL,K,WILLIAMSON,Y,0,0,0,0,0,0
2590,WESLACO,MUNICIPAL,M,HIDALGO,N,3076,4754,6474,8243,10055,11828
2591,WEST,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
2592,WEST BELL COUNTY WSC,MUNICIPAL,G,BELL,N,0,0,0,0,0,0
2593,WEST BRAZOS WSC,MUNICIPAL,G,FALLS,Y,84,88,89,88,96,104
2593,WEST BRAZOS WSC,MUNICIPAL,G,MCLENNAN,Y,73,79,84,90,101,112
2594,WEST COLUMBIA,MUNICIPAL,H,BRAZORIA,N,0,0,0,0,0,0
2596,WEST HARDIN WSC,MUNICIPAL,H,LIBERTY,Y,0,0,0,0,0,0
2596,WEST HARDIN WSC,MUNICIPAL,I,HARDIN,Y,0,0,0,0,0,0
2597,WEST HARRIS COUNTY MUD #6,MUNICIPAL,H,HARRIS,N,131,188,200,213,224,235
2598,WEST JEFFERSON COUNTY MWD,MUNICIPAL,I,JEFFERSON,N,0,0,0,0,0,0
2599,WEST LAKE HILLS,MUNICIPAL,K,TRAVIS,N,0,1550,1539,1533,1532,1532
2600,WEST ORANGE,MUNICIPAL,I,ORANGE,N,0,0,0,0,0,0
2601,WEST TAWAKONI,MUNICIPAL,D,HUNT,N,0,0,0,0,0,0
2605,WESTERN HILLS WS,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
2606,WESTON,MUNICIPAL,C,COLLIN,N,71,625,4379,11333,18288,18286
2607,WESTOVER HILLS,MUNICIPAL,C,TARRANT,N,39,188,314,389,452,510
2608,WESTWORTH VILLAGE,MUNICIPAL,C,TARRANT,N,3,81,140,180,218,256
2609,WHARTON,MUNICIPAL,K,WHARTON,N,0,0,0,0,0,0
2611,WHEELER,MUNICIPAL,A,WHEELER,N,184,249,308,365,412,453
2612,WHITE BLUFF COMMUNITY WS,MUNICIPAL,G,HILL,N,0,0,0,0,0,0
2613,WHITE DEER,MUNICIPAL,A,CARSON,N,0,0,0,0,0,0
2614,WHITE OAK,MUNICIPAL,D,GREGG,N,0,0,0,0,0,0
2615,WHITE SETTLEMENT,MUNICIPAL,C,TARRANT,N,17,207,350,551,914,1330
2616,WHITEHOUSE,MUNICIPAL,I,SMITH,N,0,0,0,0,0,0
2617,WHITESBORO,MUNICIPAL,C,GRAYSON,N,0,0,0,0,13,179
2618,WHITEWRIGHT,MUNICIPAL,C,FANNIN,Y,0,0,0,0,0,0
2618,WHITEWRIGHT,MUNICIPAL,C,GRAYSON,Y,0,0,0,0,0,0
2619,WHITNEY,MUNICIPAL,G,HILL,N,0,0,0,0,0,0
2620,WICHITA VALLEY WSC,MUNICIPAL,B,ARCHER,Y,0,0,0,0,0,0
2620,WICHITA VALLEY WSC,MUNICIPAL,B,WICHITA,Y,0,0,0,0,0,0
2621,WICKSON CREEK SUD,MUNICIPAL,G,BRAZOS,Y,0,0,0,0,0,0
2621,WICKSON CREEK SUD,MUNICIPAL,G,GRIMES,Y,0,0,0,0,0,0
2621,WICKSON CREEK SUD,MUNICIPAL,G,ROBERTSON,Y,0,0,0,0,0,0
2622,WILLIAMSON-TRAVIS COUNTY MUD #1,MUNICIPAL,G,WILLIAMSON,Y,0,0,0,0,0,0
2622,WILLIAMSON-TRAVIS COUNTY MUD #1,MUNICIPAL,K,TRAVIS,Y,0,0,0,0,0,0
2623,WILLIS,MUNICIPAL,H,MONTGOMERY,N,193,202,250,327,444,608
2624,WILLOW PARK,MUNICIPAL,C,PARKER,N,2,147,317,726,1167,1609
2626,WILLS POINT,MUNICIPAL,D,VAN ZANDT,N,0,0,0,0,0,0
2627,WILMER,MUNICIPAL,C,DALLAS,N,19,58,155,370,679,1359
2629,WIMBERLEY WSC,MUNICIPAL,L,HAYS,N,0,0,236,564,934,1356
2630,WINDCREST,MUNICIPAL,L,BEXAR,N,326,343,361,388,420,451
2632,WINDFERN FOREST UD,MUNICIPAL,H,HARRIS,N,237,113,16,22,27,32
2633,WINDTHORST WSC,MUNICIPAL,B,ARCHER,Y,141,156,161,164,169,175
2633,WINDTHORST WSC,MUNICIPAL,B,CLAY,Y,31,34,34,36,37,37
2634,WINK,MUNICIPAL,F,WINKLER,N,0,0,0,0,0,0
2635,WINNSBORO,MUNICIPAL,D,FRANKLIN,Y,0,0,0,0,0,0
2635,WINNSBORO,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
2636,WINONA,MUNICIPAL,D,SMITH,N,0,0,0,23,51,85
2637,WINTERS,MUNICIPAL,F,RUNNELS,N,216,207,197,196,195,195
2638,WOLFE CITY,MUNICIPAL,D,HUNT,N,0,0,0,30,128,271
2639,WOLFFORTH,MUNICIPAL,O,LUBBOCK,N,15,162,312,473,635,797
2640,WOODBINE WSC,MUNICIPAL,C,COOKE,Y,0,49,109,178,254,332
2640,WOODBINE WSC,MUNICIPAL,C,GRAYSON,Y,0,1,2,3,4,5
2641,WOODBRANCH,MUNICIPAL,H,MONTGOMERY,N,21,22,38,64,98,141
2642,WOODCREEK,MUNICIPAL,L,HAYS,N,0,0,0,0,0,0
2643,WOODCREEK MUD,MUNICIPAL,H,HARRIS,N,115,151,149,154,159,167
2645,WOODROW-OSCEOLA WSC,MUNICIPAL,G,HILL,N,0,0,0,0,0,0
2646,WOODSBORO,MUNICIPAL,L,REFUGIO,N,0,0,0,0,0,0
2647,WOODVILLE,MUNICIPAL,I,TYLER,N,0,0,0,0,0,0
2648,WOODWAY,MUNICIPAL,G,MCLENNAN,N,0,7,20,57,74,103
2649,WORTHAM,MUNICIPAL,C,FREESTONE,N,11,18,22,26,146,186
2650,WYLIE,MUNICIPAL,C,COLLIN,Y,498,1654,2222,2652,3084,3564
2650,WYLIE,MUNICIPAL,C,DALLAS,Y,31,92,116,136,155,184
2650,WYLIE,MUNICIPAL,C,ROCKWALL,Y,45,136,175,203,232,274
2651,YANCEY WSC,MUNICIPAL,L,MEDINA,N,28,95,154,208,261,309
2652,YOAKUM,MUNICIPAL,L,DEWITT,Y,0,0,0,0,0,0
2652,YOAKUM,MUNICIPAL,P,LAVACA,Y,0,0,0,0,0,0
2653,YORKTOWN,MUNICIPAL,L,DEWITT,N,0,0,0,0,0,0
2655,ZAVALLA,MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
2656,ZEPHYR WSC,MUNICIPAL,F,BROWN,N,0,0,0,0,0,0
2657,RENO,MUNICIPAL,C,PARKER,Y,0,0,0,0,0,3
2657,RENO,MUNICIPAL,C,TARRANT,Y,0,0,0,0,0,1
2659,CRESSON,MUNICIPAL,C,PARKER,Y,0,0,0,0,0,0
2659,CRESSON,MUNICIPAL,G,HOOD,Y,0,0,8,21,35,46
2659,CRESSON,MUNICIPAL,G,JOHNSON,Y,0,0,4,6,9,13
2665,JARRELL,MUNICIPAL,G,WILLIAMSON,N,0,0,0,0,0,0
2667,EAST BERNARD,MUNICIPAL,K,WHARTON,N,0,0,0,0,0,0
2670,"STEAM ELECTRIC POWER, GRAY",STEAM ELECTRIC POWER,A,GRAY,N,0,0,0,0,0,0
2671,"STEAM ELECTRIC POWER, GRAYSON",STEAM ELECTRIC POWER,C,GRAYSON,N,0,6548,6548,6548,6548,6548
2672,"STEAM ELECTRIC POWER, NAVARRO",STEAM ELECTRIC POWER,C,NAVARRO,N,8000,13440,13440,13440,13440,13440
2673,"STEAM ELECTRIC POWER, ANGELINA",STEAM ELECTRIC POWER,I,ANGELINA,N,0,0,0,0,0,0
2675,MONTGOMERY,MUNICIPAL,H,MONTGOMERY,N,149,682,960,1240,1526,1977
2676,STAGECOACH,MUNICIPAL,H,MONTGOMERY,N,13,20,47,86,148,255
2677,CENTRAL HARRIS COUNTY REGIONAL WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,407,1366,1956,2179,2405,2661
2678,NORTH FORT BEND WATER AUTHORITY,MUNICIPAL,H,FORT BEND,Y,14164,42285,57889,67838,73896,77795
2678,NORTH FORT BEND WATER AUTHORITY,MUNICIPAL,H,HARRIS,Y,467,941,1188,1243,1277,1304
2679,FATE,MUNICIPAL,C,ROCKWALL,N,136,574,967,1382,1910,3294
2681,POST OAK BEND CITY,MUNICIPAL,C,KAUFMAN,N,7,26,39,69,104,232
2683,SCURRY,MUNICIPAL,C,KAUFMAN,N,5,17,25,43,68,171
2686,ANGELINA WSC,MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
2687,REDLAND WSC,MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
2688,D&M WSC,MUNICIPAL,I,NACOGDOCHES,N,0,0,0,0,112,234
2689,MELROSE WSC,MUNICIPAL,I,NACOGDOCHES,N,0,0,0,0,0,0
2690,WODEN WSC,MUNICIPAL,I,NACOGDOCHES,N,0,0,0,0,0,0
2697,FAIR OAKS RANCH,MUNICIPAL,L,BEXAR,Y,0,0,0,0,0,0
2697,FAIR OAKS RANCH,MUNICIPAL,L,COMAL,Y,0,0,0,0,0,0
2697,FAIR OAKS RANCH,MUNICIPAL,L,KENDALL,Y,0,0,0,0,0,0
2698,HORIZON CITY,MUNICIPAL,E,EL PASO,N,1352,3203,4941,6669,8308,9853
2699,MEADOWS PLACE,MUNICIPAL,H,FORT BEND,N,24,136,196,244,290,334
2706,"MANUFACTURING, GAINES",MANUFACTURING,O,GAINES,N,310,686,1007,1295,1604,2380
2715,"MANUFACTURING, MENARD",MANUFACTURING,F,MENARD,N,0,0,0,0,0,0
2718,"MANUFACTURING, SCURRY",MANUFACTURING,F,SCURRY,N,0,0,0,0,0,0
2737,"MANUFACTURING, ARCHER",MANUFACTURING,B,ARCHER,N,0,0,0,0,0,0
2746,"MANUFACTURING, ANDREWS",MANUFACTURING,F,ANDREWS,N,18,23,27,38,48,54
2747,"MANUFACTURING, DALLAM",MANUFACTURING,A,DALLAM,N,0,0,0,0,0,0
2759,"MANUFACTURING, FREESTONE",MANUFACTURING,C,FREESTONE,N,0,0,0,0,0,0
2771,"MANUFACTURING, STARR",MANUFACTURING,M,STARR,N,0,1,2,3,4,5
2774,DESOTO,MUNICIPAL,C,DALLAS,N,437,1344,2452,3364,4213,4959
2775,EDGECLIFF VILLAGE,MUNICIPAL,C,TARRANT,N,9,95,152,183,207,229
2776,RANDOLPH AFB,MUNICIPAL,L,BEXAR,N,0,0,0,0,0,0
2777,ROMA,MUNICIPAL,M,STARR,N,0,0,0,0,0,63
2778,ST. JO,MUNICIPAL,B,MONTAGUE,N,0,0,0,0,0,0
2779,SANSOM PARK,MUNICIPAL,C,TARRANT,N,0,0,4,15,31,51
2780,WEST UNIVERSITY PLACE,MUNICIPAL,H,HARRIS,N,231,206,61,91,121,156
2781,BRONTE,MUNICIPAL,F,COKE,N,184,182,181,180,180,180
2782,MORGAN'S POINT RESORT,MUNICIPAL,G,BELL,N,0,0,0,0,0,0
2783,"MANUFACTURING, ANDERSON",MANUFACTURING,I,ANDERSON,N,0,0,0,0,0,0
2801,"STEAM ELECTRIC POWER, HALE",STEAM ELECTRIC POWER,O,HALE,N,34,24,0,0,0,0
2934,"STEAM ELECTRIC POWER, TYLER",STEAM ELECTRIC POWER,I,TYLER,N,0,0,0,0,0,0
2940,"STEAM ELECTRIC POWER, SMITH",STEAM ELECTRIC POWER,D,SMITH,N,0,0,0,0,0,0
2947,"STEAM ELECTRIC POWER, MADISON",STEAM ELECTRIC POWER,H,MADISON,N,238,278,327,387,459,546
2958,"MINING, MILLS",MINING,K,MILLS,N,0,0,0,0,0,0
2960,"MINING, SABINE",MINING,I,SABINE,N,0,0,0,0,0,0
2961,"MINING, SAN AUGUSTINE",MINING,I,SAN AUGUSTINE,N,2102,1102,0,0,0,0
2962,"MINING, TYLER",MINING,I,TYLER,N,0,0,0,0,0,0
2964,"MINING, SHELBY",MINING,I,SHELBY,N,0,0,0,0,0,0
2967,"MINING, LA SALLE",MINING,L,LA SALLE,N,4088,4243,3734,2290,851,147
2968,"MINING, ERATH",MINING,G,ERATH,N,0,25,0,0,0,0
2969,"MINING, HAMILTON",MINING,G,HAMILTON,N,380,223,88,0,0,0
2970,FOUR PINES WSC,MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
2971,FOUR WAY SUD,MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
2972,G M WSC,MUNICIPAL,I,SABINE,Y,0,0,0,0,0,0
2972,G M WSC,MUNICIPAL,I,SAN AUGUSTINE,Y,0,0,0,0,0,0
2973,GOFORTH SUD,MUNICIPAL,K,HAYS,Y,0,0,0,0,0,0
2973,GOFORTH SUD,MUNICIPAL,K,TRAVIS,Y,0,0,0,0,0,0
2973,GOFORTH SUD,MUNICIPAL,L,CALDWELL,Y,0,0,0,0,0,0
2973,GOFORTH SUD,MUNICIPAL,L,HAYS,Y,0,0,0,0,0,525
2974,"HARRIS COUNTY MUD #119 ",MUNICIPAL,H,HARRIS,N,202,262,260,274,290,307
2975,LAKE KIOWA SUD,MUNICIPAL,C,COOKE,N,0,0,0,0,0,0
2976,LAVON SUD,MUNICIPAL,C,COLLIN,Y,26,85,125,160,419,1175
2976,LAVON SUD,MUNICIPAL,C,ROCKWALL,Y,20,81,133,225,336,471
2977,LUELLA SUD,MUNICIPAL,C,GRAYSON,N,0,0,0,0,0,0
2978,M-E-N WSC,MUNICIPAL,C,NAVARRO,N,0,179,219,276,345,422
2979,MOUNT ZION WSC,MUNICIPAL,C,ROCKWALL,N,31,113,173,233,309,403
2980,NORTH HUNT SUD,MUNICIPAL,C,FANNIN,Y,0,0,0,0,0,0
2980,NORTH HUNT SUD,MUNICIPAL,D,DELTA,Y,0,0,0,0,0,0
2980,NORTH HUNT SUD,MUNICIPAL,D,HUNT,Y,0,0,99,235,431,713
2981,PORTER SUD,MUNICIPAL,H,MONTGOMERY,N,1074,1497,1924,2344,2764,3112
2982,R-P-M WSC,MUNICIPAL,D,VAN ZANDT,Y,12,56,93,132,167,197
2982,R-P-M WSC,MUNICIPAL,I,HENDERSON,Y,3,17,26,39,52,63
2982,R-P-M WSC,MUNICIPAL,I,SMITH,Y,1,6,10,15,19,23
2983,SAN JACINTO SUD,MUNICIPAL,H,SAN JACINTO,N,0,0,0,0,0,0
2984,SMITH COUNTY MUD #1,MUNICIPAL,D,SMITH,N,0,0,0,0,0,0
2985,S S WSC,MUNICIPAL,L,WILSON,N,0,0,0,0,0,234
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,EASTLAND,Y,0,0,0,0,0,0
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,PALO PINTO,Y,0,0,0,0,0,0
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,SHACKELFORD,Y,0,0,0,0,0,0
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,STEPHENS,Y,0,0,0,0,0,0
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,THROCKMORTON,Y,0,0,0,0,0,0
2987,EL PASO COUNTY TORNILLO WID,MUNICIPAL,E,EL PASO,N,0,0,0,0,0,0
2988,TRI SUD,MUNICIPAL,D,MORRIS,Y,164,161,160,163,166,170
2988,TRI SUD,MUNICIPAL,D,TITUS,Y,1396,1520,1659,1828,2021,2229
2989,TRYON ROAD SUD,MUNICIPAL,D,GREGG,Y,0,0,0,0,0,0
2989,TRYON ROAD SUD,MUNICIPAL,D,HARRISON,Y,0,0,0,0,0,0
2990,WALKER COUNTY SUD,MUNICIPAL,H,WALKER,N,0,0,0,0,0,0
2991,WEST GREGG SUD,MUNICIPAL,D,GREGG,Y,0,0,0,0,0,0
2991,WEST GREGG SUD,MUNICIPAL,D,SMITH,Y,0,0,0,0,0,0
2991,WEST GREGG SUD,MUNICIPAL,I,RUSK,Y,0,0,0,0,0,0
2992,WEST TRAVIS COUNTY PUBLIC UTILITY AGENCY,MUNICIPAL,K,HAYS,Y,0,937,2974,5522,8405,11687
2992,WEST TRAVIS COUNTY PUBLIC UTILITY AGENCY,MUNICIPAL,K,TRAVIS,Y,0,0,269,650,986,1300
2993,WEST WISE SUD,MUNICIPAL,C,WISE,N,0,38,83,125,166,204
2994,AGUA SUD,MUNICIPAL,M,HIDALGO,Y,774,1917,3104,4331,5591,6828
2994,AGUA SUD,MUNICIPAL,M,STARR,Y,4,10,15,19,24,28
2995,ARMSTRONG WSC,MUNICIPAL,G,BELL,N,0,0,0,0,0,0
2996,BENDERS LANDING WATER SYSTEM,MUNICIPAL,H,MONTGOMERY,N,516,1784,3090,4398,5701,5700
2997,BRAZORIA COUNTY MUD #21,MUNICIPAL,H,BRAZORIA,N,0,0,0,0,0,0
2998,BRAZORIA COUNTY MUD #6,MUNICIPAL,H,BRAZORIA,N,0,0,0,0,0,0
2999,BRINKER WSC,MUNICIPAL,D,HOPKINS,N,0,0,0,0,29,63
3000,CHALK HILL SUD,MUNICIPAL,I,RUSK,N,0,0,0,0,0,0
3001,CONCORD-ROBBINS WSC,MUNICIPAL,H,LEON,N,0,0,0,0,0,0
3002,COPEVILLE SUD,MUNICIPAL,C,COLLIN,N,25,88,133,199,390,749
3003,CORBET WSC,MUNICIPAL,C,NAVARRO,N,0,96,116,144,180,221
3004,CORYELL CITY WATER SUPPLY DISTRICT,MUNICIPAL,G,CORYELL,Y,0,0,0,0,0,0
3004,CORYELL CITY WATER SUPPLY DISTRICT,MUNICIPAL,G,MCLENNAN,Y,0,0,0,0,0,0
3005,CROSS ROADS SUD,MUNICIPAL,D,GREGG,Y,0,0,0,0,0,0
3005,CROSS ROADS SUD,MUNICIPAL,I,RUSK,Y,0,0,0,0,0,0
3006,DOBBIN-PLANTERSVILLE WSC,MUNICIPAL,G,GRIMES,Y,0,0,0,0,0,0
3006,DOBBIN-PLANTERSVILLE WSC,MUNICIPAL,H,MONTGOMERY,Y,216,414,691,1059,1546,2188
3007,EASTERN CASS WSC,MUNICIPAL,D,CASS,N,0,0,0,0,0,0
3008,FORT BEND COUNTY MUD #116,MUNICIPAL,H,FORT BEND,N,304,464,566,648,730,815
3009,FORT BEND COUNTY MUD #129,MUNICIPAL,H,FORT BEND,N,0,323,546,738,881,905
3010,FOUKE WSC,MUNICIPAL,D,UPSHUR,Y,0,0,0,0,0,0
3010,FOUKE WSC,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
3011,G & W WSC,MUNICIPAL,G,GRIMES,Y,0,0,0,0,0,0
3011,G & W WSC,MUNICIPAL,H,WALLER,Y,0,0,0,0,0,0
3012,GOLDEN WSC,MUNICIPAL,D,RAINS,Y,0,0,0,0,0,0
3012,GOLDEN WSC,MUNICIPAL,D,VAN ZANDT,Y,0,0,0,0,0,0
3012,GOLDEN WSC,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
3013,GREENWOOD UD,MUNICIPAL,H,HARRIS,N,29,27,7,11,13,16
3014,HILL COUNTY WSC,MUNICIPAL,G,HILL,N,0,0,0,0,0,0
3015,HOLLY RANCH WATER COMPANY,MUNICIPAL,D,WOOD,N,0,0,0,0,0,0
3016,JONES WSC,MUNICIPAL,D,HOPKINS,Y,0,0,0,0,0,0
3016,JONES WSC,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
3017,KENDALL COUNTY WCID #1,MUNICIPAL,L,KENDALL,N,0,0,0,0,0,0
3018,KENTUCKY TOWN WSC,MUNICIPAL,C,GRAYSON,N,0,0,0,0,0,0
3019,KINGS MANOR MUD,MUNICIPAL,H,HARRIS,Y,34,50,65,71,78,84
3019,KINGS MANOR MUD,MUNICIPAL,H,MONTGOMERY,Y,0,0,0,0,0,0
3020,"LAKE WINDCREST WATER SYSTEM ",MUNICIPAL,H,MONTGOMERY,N,216,326,598,981,1519,2272
3021,"INDIGO LAKE WATER SYSTEM ",MUNICIPAL,H,MONTGOMERY,N,267,682,1346,2290,3625,5805
3022,LOMA VISTA WATER SYSTEM,MUNICIPAL,J,KERR,N,30,37,38,44,51,57
3023,MONTGOMERY COUNTY MUD #89,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,0
3024,MONTGOMERY COUNTY MUD #94,MUNICIPAL,H,MONTGOMERY,N,140,143,205,268,331,330
3025,MONTGOMERY COUNTY MUD #83,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,0
3026,MOUNT HOUSTON ROAD MUD,MUNICIPAL,H,HARRIS,N,199,342,419,476,521,558
3027,MOUNTAIN SPRING WSC,MUNICIPAL,C,COOKE,Y,0,0,0,0,291,766
3027,MOUNTAIN SPRING WSC,MUNICIPAL,C,DENTON,Y,0,0,0,0,5,10
3028,MULTI-COUNTY WSC,MUNICIPAL,G,CORYELL,Y,80,100,127,153,184,217
3028,MULTI-COUNTY WSC,MUNICIPAL,G,HAMILTON,Y,19,22,24,26,29,31
3029,NEW HOPE SUD,MUNICIPAL,D,WOOD,N,0,0,0,0,0,0
3030,NORTHTOWN MUD,MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,0
3031,ORANGEFIELD WSC,MUNICIPAL,I,ORANGE,N,0,0,0,0,0,0
3032,PARKER COUNTY SUD,MUNICIPAL,C,PARKER,N,0,0,169,430,736,1092
3033,POSSUM KINGDOM WSC,MUNICIPAL,G,PALO PINTO,Y,58,106,137,167,192,213
